Customer_ID,Call_Duration_sec,Data_Usage_MB,Plan_Type,Monthly_Bill,Network_Type,City,State,Num_Calls,Num_SMS,Service_Requests
79a139b4,745,1467.56,Postpaid,18.23,4G,San Diego,CA,303,109,10
0b828b53,3502,2956.98,Postpaid,102.93,4G,San Jose,CA,440,166,7
8cce9d6d,1065,511.72,Prepaid,136.29,5G,Houston,TX,262,36,3
8fabcd0b,3422,1720.93,Prepaid,35.59,5G,Phoenix,AZ,12,192,6
69fcf489,2747,2145.99,Postpaid,142.12,4G,New York,NY,283,176,10
02f8e04e,3456,2758.02,Postpaid,129.86,3G,San Antonio,TX,84,59,4
fe8f7c7c,2682,559.52,Prepaid,122.95,5G,New York,NY,15,288,9
70491516,2693,3805.7,Postpaid,50.79,5G,San Diego,CA,305,44,9
a12c7311,2444,314.02,Prepaid,19.61,3G,Philadelphia,PA,50,96,7
cad8a308,3591,3720.1,Prepaid,69.51,5G,Phoenix,AZ,95,39,8
c8716eec,2440,1183.58,Postpaid,74.46,4G,Dallas,TX,328,62,0
faaf2864,1302,1304.79,Prepaid,27.15,5G,Houston,TX,314,222,6
9dee2bc3,1046,4364.72,Prepaid,148.24,5G,Dallas,TX,239,197,1
af7b8ed4,2375,327.29,Prepaid,21.52,5G,Los Angeles,CA,365,180,1
c33cc3d8,303,2479.78,Prepaid,92.27,4G,San Jose,CA,456,28,2
b0c3f69d,67,2126.58,Postpaid,20.07,4G,Philadelphia,PA,348,65,7
f87a1b23,2822,995.78,Prepaid,144.86,5G,Phoenix,AZ,408,258,8
3c8b1b4f,2131,1736.66,Postpaid,98.04,4G,San Jose,CA,413,64,2
121fa7b9,2937,4512.09,Postpaid,91.45,5G,Dallas,TX,116,182,3
eb68d2da,1573,1770.83,Postpaid,181.86,5G,Chicago,IL,194,34,8
26f30f0c,3231,4902.16,Prepaid,65.2,4G,Los Angeles,CA,76,15,9
379aead2,2206,2354.21,Prepaid,167.42,4G,Los Angeles,CA,247,178,9
b29e7a3b,716,425.99,Postpaid,175.09,4G,San Diego,CA,462,273,8
9d9f10ee,2952,2996.86,Postpaid,122.93,3G,Houston,TX,272,63,6
ddde665b,1472,1689.56,Postpaid,39.8,4G,San Jose,CA,304,250,2
30aa7595,816,3372.88,Prepaid,22.6,3G,San Diego,CA,177,52,5
a508a9d5,2050,399.71,Postpaid,161.09,4G,Dallas,TX,138,182,6
b83fbce6,2614,3588.19,Postpaid,114.74,5G,San Jose,CA,58,136,0
2d55bf69,1355,777.24,Postpaid,51.41,3G,New York,NY,116,199,2
25f4945d,1125,2559.01,Postpaid,97.38,4G,Houston,TX,399,150,9
003f7849,2338,4089.47,Prepaid,64.39,5G,San Diego,CA,80,164,10
3f8a15ca,1414,4066.71,Postpaid,46.54,5G,San Diego,CA,34,100,7
96e02dbd,2770,2678.69,Prepaid,43.19,3G,Chicago,IL,330,253,5
ea782530,2100,128.23,Postpaid,160.54,4G,Dallas,TX,89,107,10
af5d98e4,925,747.92,Postpaid,45.06,5G,San Diego,CA,174,11,9
52048bc3,646,2171.64,Prepaid,88.19,4G,Chicago,IL,194,196,10
f64df670,3558,1317.93,Postpaid,92.53,4G,Philadelphia,PA,215,188,9
83db91c0,3004,4494.85,Prepaid,108.44,5G,Houston,TX,262,258,5
8cc57613,2369,3561.52,Postpaid,45.53,4G,San Jose,CA,76,41,5
b88e5be9,1792,2810.98,Prepaid,46.23,4G,San Jose,CA,203,182,3
d515bf15,3400,3182.61,Postpaid,126.05,3G,San Antonio,TX,82,93,3
76531367,3495,1764.06,Postpaid,122.2,4G,Houston,TX,345,265,1
eb4cba84,3372,740.72,Postpaid,71.04,3G,Chicago,IL,488,104,4
c2671e09,2946,2346.72,Prepaid,89.12,4G,Houston,TX,267,14,1
66b8a497,708,1713.82,Postpaid,105.63,3G,Houston,TX,167,54,2
4e2d866c,259,3150.9,Postpaid,11.8,3G,Philadelphia,PA,22,64,9
7a512628,491,3394.72,Postpaid,15.13,4G,San Jose,CA,468,284,2
298bba52,799,3323.53,Prepaid,46.74,3G,San Jose,CA,208,237,7
e30dd5da,2846,2630.48,Prepaid,48.02,4G,San Jose,CA,152,251,7
dd3297eb,2627,2159.31,Postpaid,182.99,4G,Los Angeles,CA,418,121,4
4ca5a0b5,1350,2476.23,Prepaid,105.69,3G,San Antonio,TX,63,10,10
09f40250,2577,2472.55,Prepaid,12.83,4G,Dallas,TX,289,94,10
0bf00886,805,973.7,Prepaid,128.44,5G,Phoenix,AZ,498,294,5
13a35d19,857,3256.19,Postpaid,198.97,5G,Phoenix,AZ,298,294,10
7b1be1ab,379,3508.48,Postpaid,96.46,4G,Phoenix,AZ,483,236,9
cfc62207,2251,8.01,Prepaid,163.95,3G,Phoenix,AZ,189,54,5
4ba99f1c,2525,4982.57,Postpaid,144.99,5G,Philadelphia,PA,147,145,1
7e1e5127,3025,3215.45,Prepaid,36.29,5G,Houston,TX,444,275,1
83dded0a,2405,22.39,Postpaid,96.18,4G,Los Angeles,CA,206,34,9
c55f7eab,2298,3181.76,Prepaid,160.92,3G,New York,NY,255,195,7
a33b3698,2612,2771.92,Prepaid,154.72,3G,San Diego,CA,169,188,8
928fb783,58,2546.72,Prepaid,161.27,4G,Philadelphia,PA,124,141,7
639e2b66,1771,1037.09,Prepaid,55.04,5G,Chicago,IL,486,107,10
c40715d5,2389,618.71,Postpaid,27.41,4G,Philadelphia,PA,338,48,6
4b738edc,3558,662.75,Postpaid,180.27,5G,Philadelphia,PA,494,74,0
ddcb1fc1,1005,4721.8,Postpaid,38.39,4G,San Diego,CA,92,57,4
2b215b88,1204,1990.19,Prepaid,199.21,5G,San Diego,CA,396,295,6
bac04683,443,2055.1,Prepaid,117.48,5G,Philadelphia,PA,440,143,1
fc404c22,3596,240.39,Prepaid,52.49,3G,San Jose,CA,185,145,6
426a6797,625,1696.27,Postpaid,115.87,5G,Philadelphia,PA,356,229,9
c38b24d6,3296,3754.51,Prepaid,154.18,5G,San Antonio,TX,219,206,1
dc691a7e,205,1757.99,Prepaid,59.4,4G,Los Angeles,CA,6,244,9
897b9680,3580,4595.37,Postpaid,158.87,5G,Houston,TX,222,173,2
f07e735e,3271,2577.04,Postpaid,38.98,5G,New York,NY,467,88,3
9713cccc,1814,4274.96,Prepaid,53.1,5G,Phoenix,AZ,131,125,9
439b4d02,1690,2197.19,Prepaid,116.6,5G,Houston,TX,314,66,7
ca2ada12,2221,1441.21,Prepaid,156.34,4G,Dallas,TX,345,68,5
fceeea0b,1955,3668.04,Prepaid,81.81,5G,Philadelphia,PA,247,171,3
f593320f,1085,1430.85,Postpaid,117.63,4G,San Antonio,TX,434,81,9
a303d557,3429,2721.34,Prepaid,78.53,4G,Chicago,IL,85,32,9
49d31ef8,2218,4510.49,Prepaid,141.53,5G,Phoenix,AZ,46,84,3
9456c559,610,1778.03,Prepaid,130.0,3G,Houston,TX,145,12,3
ea78ab7b,1603,4572.47,Postpaid,116.07,4G,San Antonio,TX,419,267,6
6110202e,545,1625.82,Postpaid,46.27,4G,Philadelphia,PA,236,48,10
8b90b4f0,1746,2845.75,Postpaid,119.74,5G,San Antonio,TX,308,174,1
bb4010e1,2000,1217.72,Postpaid,151.15,4G,Los Angeles,CA,124,120,6
0a27362b,3001,1632.44,Prepaid,64.75,3G,Dallas,TX,420,183,4
1c03e6d3,3483,2377.91,Postpaid,137.09,4G,San Antonio,TX,368,12,4
dd71b20c,2658,407.2,Prepaid,120.18,5G,Phoenix,AZ,426,29,2
06301db6,1335,559.47,Prepaid,127.84,5G,Philadelphia,PA,24,5,0
ca471fb1,2708,2368.64,Postpaid,80.68,3G,Philadelphia,PA,406,186,6
0020eb62,3145,4903.93,Postpaid,139.63,5G,Los Angeles,CA,435,73,2
eabf066d,2233,2445.83,Postpaid,51.89,4G,Phoenix,AZ,267,204,3
447107e8,3400,927.03,Postpaid,95.17,3G,Chicago,IL,16,70,6
3baac9ba,2961,3144.12,Postpaid,99.34,3G,Philadelphia,PA,150,92,2
c743bd6f,2845,4802.04,Postpaid,34.31,5G,Philadelphia,PA,212,103,9
4309894e,392,4470.05,Prepaid,120.63,3G,New York,NY,333,7,8
168a3244,2899,2502.79,Postpaid,76.2,4G,Houston,TX,256,29,6
3e4e2b24,2463,4281.02,Prepaid,166.39,4G,San Jose,CA,339,132,10
45215cc3,985,4313.15,Postpaid,179.14,3G,San Antonio,TX,496,198,3
054f1d9b,621,4087.23,Prepaid,86.09,3G,San Diego,CA,342,33,10
7c2d630b,2916,3420.39,Postpaid,185.41,4G,San Antonio,TX,194,72,7
9349ea97,155,3577.26,Postpaid,149.08,4G,Philadelphia,PA,142,150,6
4e5642c3,2921,3414.98,Prepaid,115.9,5G,Phoenix,AZ,292,137,6
10f235ac,2981,4861.31,Prepaid,121.52,3G,San Antonio,TX,333,179,4
88801e0c,2473,2843.96,Prepaid,142.92,4G,Philadelphia,PA,354,215,9
671e9360,2166,4885.8,Prepaid,50.4,5G,Chicago,IL,37,171,0
b1e0434c,437,979.63,Postpaid,66.79,5G,Houston,TX,299,261,5
09953a19,2198,516.79,Postpaid,147.64,3G,San Jose,CA,377,145,9
7fdb926c,37,1037.31,Prepaid,176.14,3G,San Antonio,TX,276,132,7
bf02493b,3426,1314.22,Prepaid,175.38,4G,Dallas,TX,422,142,10
83a9c0d4,82,2890.37,Prepaid,161.75,3G,Houston,TX,65,56,0
719c7191,662,3380.3,Prepaid,171.01,3G,San Jose,CA,277,4,8
7e6b4dfc,857,3454.08,Prepaid,153.8,3G,Chicago,IL,85,261,4
2d20d49f,701,3401.84,Prepaid,47.3,3G,San Antonio,TX,373,22,0
f0a2645c,652,4983.12,Prepaid,128.09,3G,Los Angeles,CA,493,178,2
f6ae4557,1817,2879.68,Prepaid,69.51,3G,San Jose,CA,23,214,2
685be9b9,625,4927.01,Prepaid,61.3,5G,New York,NY,237,139,8
a03956d8,2685,153.53,Postpaid,110.95,5G,San Antonio,TX,288,298,4
6b18034d,3514,3746.61,Prepaid,167.4,3G,Phoenix,AZ,311,104,10
c9bc3a7b,1463,3541.22,Prepaid,176.69,3G,San Jose,CA,221,62,9
433f53bd,3567,4753.03,Postpaid,45.51,5G,Dallas,TX,434,33,10
14e9c823,1239,2477.61,Prepaid,73.87,4G,Phoenix,AZ,459,43,9
02b023c3,533,3691.01,Prepaid,32.79,5G,San Jose,CA,96,91,4
f1aed1ec,3414,4178.47,Postpaid,143.14,4G,San Jose,CA,484,86,7
d03b7f3c,1111,875.92,Postpaid,32.72,3G,Chicago,IL,241,110,4
1e20fd26,881,3371.04,Prepaid,81.41,5G,New York,NY,250,122,7
07fa8a44,702,286.4,Postpaid,181.65,3G,Houston,TX,483,242,2
70e1b2f1,2929,3939.37,Postpaid,180.75,5G,New York,NY,292,79,5
16bbacf8,182,2405.12,Prepaid,53.45,3G,San Antonio,TX,379,4,5
399dea52,2949,3200.36,Prepaid,172.13,3G,San Jose,CA,121,143,7
92ff05ce,1551,1322.37,Prepaid,142.18,5G,New York,NY,356,186,10
7c25128f,2730,1253.8,Postpaid,23.22,5G,New York,NY,39,78,6
b8e0fc59,3385,125.19,Postpaid,166.42,3G,Dallas,TX,488,93,3
58095ae2,3094,21.59,Postpaid,151.62,5G,New York,NY,78,65,7
fc91173b,1524,2886.77,Prepaid,154.95,4G,Philadelphia,PA,165,168,8
fbaf7b2d,2882,2017.08,Postpaid,38.31,5G,San Antonio,TX,140,34,0
bb056cc7,2191,4128.1,Postpaid,151.28,3G,Los Angeles,CA,348,46,8
0285ea7c,1089,4839.45,Prepaid,185.93,5G,Houston,TX,274,285,4
f92912a9,2293,2362.71,Prepaid,69.45,4G,Chicago,IL,90,126,1
898d2ae2,646,1765.1,Prepaid,59.5,4G,Dallas,TX,450,148,2
4a53a004,3426,2178.85,Postpaid,10.3,4G,Dallas,TX,173,68,3
ef7489a3,737,1099.06,Postpaid,176.78,5G,Phoenix,AZ,217,129,5
e2c78a35,1390,4786.43,Prepaid,110.02,4G,San Diego,CA,55,37,9
dc742f8c,1883,4666.87,Postpaid,149.75,3G,San Jose,CA,389,106,10
4c7aa97f,325,3549.09,Postpaid,181.62,5G,Los Angeles,CA,231,299,4
adc5b59f,886,2378.93,Postpaid,99.89,5G,Los Angeles,CA,126,140,10
32dd17d0,3508,4046.46,Postpaid,60.93,5G,San Diego,CA,318,114,3
64c4d83d,575,2097.95,Postpaid,114.01,4G,San Diego,CA,408,207,10
27db17ea,2425,2100.1,Postpaid,120.47,4G,Los Angeles,CA,363,289,1
674c541e,32,4259.93,Prepaid,136.51,3G,San Antonio,TX,85,149,8
72678d4e,497,1226.77,Postpaid,151.36,5G,Houston,TX,463,83,4
7f0895da,335,2854.48,Postpaid,124.95,5G,Los Angeles,CA,353,77,8
33ed767b,3204,3400.25,Postpaid,143.88,5G,Houston,TX,271,155,2
f332e539,1628,3885.9,Postpaid,98.01,4G,San Antonio,TX,289,119,5
e378b9a3,1509,404.93,Prepaid,186.39,4G,San Diego,CA,382,18,0
d9654cce,3063,4838.23,Postpaid,40.27,3G,San Antonio,TX,175,162,2
94a92dab,1411,1948.51,Postpaid,23.46,4G,Philadelphia,PA,342,281,2
de9c8682,2858,118.27,Prepaid,85.33,3G,New York,NY,419,108,4
5f2f4e1c,1655,2883.3,Prepaid,107.77,4G,Phoenix,AZ,78,284,4
81325837,1665,157.22,Prepaid,143.37,3G,San Diego,CA,143,81,9
f8898650,3497,368.39,Prepaid,143.53,4G,San Diego,CA,1,244,2
9ce25661,2925,4898.42,Prepaid,64.19,5G,Chicago,IL,182,225,0
00563598,3488,4230.07,Postpaid,132.94,4G,Philadelphia,PA,305,149,9
a77bcc2f,235,2049.65,Prepaid,196.06,4G,San Antonio,TX,494,225,5
47c10520,198,1038.27,Postpaid,162.69,3G,Phoenix,AZ,42,6,8
610e463f,992,4050.96,Postpaid,188.66,5G,Los Angeles,CA,322,145,0
433c3d19,780,1878.83,Postpaid,22.58,4G,Philadelphia,PA,335,208,9
cb947aa2,1393,2279.69,Postpaid,44.67,3G,Dallas,TX,323,52,9
78c706e1,2022,3304.8,Postpaid,163.76,4G,San Antonio,TX,192,266,10
d61db2de,2960,499.07,Prepaid,155.23,4G,Chicago,IL,137,182,6
062301ba,472,571.65,Postpaid,54.26,5G,New York,NY,264,146,9
9d7c8023,916,2280.69,Prepaid,144.88,3G,San Jose,CA,157,62,3
768b9a14,975,3483.74,Prepaid,51.7,5G,Los Angeles,CA,437,122,3
1694a2d6,3509,2955.22,Postpaid,33.01,5G,Philadelphia,PA,181,212,0
890d073b,2000,2824.93,Prepaid,152.23,3G,Phoenix,AZ,483,275,3
97838085,1594,4237.75,Prepaid,110.91,5G,Chicago,IL,259,163,3
54f297fc,822,2984.35,Postpaid,38.93,5G,Dallas,TX,306,184,1
e63066b5,2334,1744.53,Postpaid,102.01,4G,New York,NY,390,296,6
49af268d,1660,1533.91,Prepaid,41.7,3G,Dallas,TX,451,109,3
be7ddfcd,2976,1890.14,Postpaid,25.1,5G,San Antonio,TX,464,58,4
b85b16b1,1122,747.29,Postpaid,158.51,4G,Houston,TX,131,228,6
de6b4ae8,756,3317.17,Prepaid,194.51,3G,San Jose,CA,148,222,2
aa74304c,1470,4584.27,Postpaid,17.59,4G,New York,NY,249,29,6
7adbfa95,267,177.82,Postpaid,10.48,3G,Chicago,IL,427,183,4
47002e52,408,3953.4,Postpaid,113.78,3G,Dallas,TX,350,119,9
c4dfe870,2656,1452.66,Prepaid,183.63,4G,Los Angeles,CA,25,66,4
fd8276e3,2322,1221.68,Postpaid,139.59,3G,San Jose,CA,330,127,6
8983d0e3,3147,506.7,Prepaid,20.62,4G,San Jose,CA,18,51,5
00bfa9e8,1820,1726.89,Prepaid,94.08,3G,New York,NY,52,20,1
f89aef01,2407,705.89,Postpaid,46.41,3G,Dallas,TX,249,257,8
8d0619e4,2021,1209.17,Postpaid,28.95,4G,Phoenix,AZ,280,98,3
413e06d6,436,4503.1,Postpaid,77.29,5G,Los Angeles,CA,377,170,5
2ea0ca79,3175,124.65,Prepaid,84.49,4G,Chicago,IL,161,39,10
3701603d,453,1770.48,Prepaid,91.35,3G,Phoenix,AZ,188,149,0
2d1ae95f,922,1125.04,Postpaid,82.6,3G,Houston,TX,351,77,6
1ec5cbce,93,4156.79,Prepaid,99.93,3G,Chicago,IL,12,187,1
dfcc29fd,1934,3662.41,Postpaid,116.39,5G,San Diego,CA,368,281,9
3fe63067,1443,2464.37,Postpaid,58.21,5G,Houston,TX,85,281,10
f407df82,2068,1520.32,Prepaid,76.39,3G,San Antonio,TX,143,171,10
ffbd065a,809,552.91,Prepaid,14.5,4G,Houston,TX,61,102,2
3bac8e6e,3439,4082.34,Postpaid,191.21,5G,Philadelphia,PA,375,118,0
0f9878d5,801,2514.62,Postpaid,179.9,4G,San Antonio,TX,340,271,4
fb0c44ef,459,4527.12,Postpaid,49.33,4G,Los Angeles,CA,463,87,2
01c78453,384,1151.03,Prepaid,145.53,4G,San Antonio,TX,224,115,7
b273332f,2162,4619.52,Postpaid,43.92,3G,New York,NY,38,265,2
c59f60e2,2854,1596.7,Prepaid,86.39,3G,Chicago,IL,189,247,7
8ecdbf8a,2646,3018.1,Prepaid,115.69,4G,Phoenix,AZ,335,47,6
4ae835db,3331,4904.87,Prepaid,60.55,3G,Houston,TX,42,14,6
4aa466e8,3261,704.58,Postpaid,100.82,3G,New York,NY,270,239,8
bfe41624,2148,3427.16,Prepaid,163.17,4G,San Jose,CA,162,19,3
f6d49ba4,241,1863.39,Prepaid,149.53,5G,Dallas,TX,258,80,0
adc60f1d,2536,4511.78,Prepaid,92.56,4G,San Jose,CA,243,77,1
e7c73182,2254,1225.53,Postpaid,76.0,5G,San Diego,CA,480,95,6
eab20d9e,3555,31.98,Prepaid,131.16,3G,Philadelphia,PA,272,178,9
f5b7eb0b,1971,980.18,Prepaid,162.2,4G,San Antonio,TX,208,119,6
747a830c,2390,57.22,Prepaid,177.95,5G,Chicago,IL,419,73,1
dcc51172,391,3796.79,Prepaid,143.54,5G,Houston,TX,336,259,6
de3abace,306,3451.43,Postpaid,174.24,4G,Houston,TX,437,236,2
2af1ceaf,2211,3262.84,Postpaid,20.43,4G,Philadelphia,PA,369,179,7
69344613,2961,1370.55,Postpaid,129.33,5G,Chicago,IL,246,70,1
7d4f423e,652,4262.47,Prepaid,72.7,4G,San Antonio,TX,404,7,9
f360b5b3,2431,2637.75,Prepaid,176.4,3G,San Jose,CA,373,86,7
82505065,1299,2617.09,Postpaid,182.92,3G,Dallas,TX,309,53,0
8fe6975c,499,548.84,Postpaid,175.94,4G,Houston,TX,444,57,5
2feb64cd,349,2536.7,Postpaid,107.55,3G,Chicago,IL,88,144,0
2d04e7e7,2674,4628.83,Postpaid,123.47,5G,Dallas,TX,207,101,7
e4124555,2775,2743.17,Postpaid,70.28,3G,Chicago,IL,336,68,10
441d6929,3554,1590.26,Prepaid,98.88,3G,Phoenix,AZ,201,54,7
065fa403,2448,2290.52,Prepaid,174.58,4G,Houston,TX,297,236,6
ea505ae8,1315,1515.6,Postpaid,116.06,3G,Phoenix,AZ,145,154,6
ae4a0ab1,480,4168.59,Postpaid,124.94,3G,Houston,TX,424,235,3
4f20e41b,2920,2658.16,Postpaid,102.87,5G,Phoenix,AZ,52,26,3
6fccc565,1165,997.66,Prepaid,131.77,3G,Houston,TX,158,206,0
2efa91e6,698,2604.13,Postpaid,83.3,5G,Los Angeles,CA,77,144,6
a506e36b,2069,2313.94,Prepaid,62.92,3G,Chicago,IL,300,46,9
7e09aafd,3209,778.6,Prepaid,76.94,4G,New York,NY,79,153,8
e20bcc65,2589,4982.28,Prepaid,133.2,4G,Philadelphia,PA,397,76,10
e8fd17e4,3210,1456.09,Prepaid,123.58,3G,Phoenix,AZ,500,123,9
aeae0bb6,1624,238.91,Postpaid,50.88,3G,Philadelphia,PA,162,38,9
c6791f30,1384,324.19,Postpaid,25.83,4G,San Diego,CA,39,25,8
d376d259,2499,763.99,Postpaid,51.9,4G,Chicago,IL,214,170,8
f0417d9d,2246,3837.73,Postpaid,118.57,5G,New York,NY,189,99,7
074f4f79,852,2012.5,Postpaid,190.29,5G,New York,NY,212,234,4
e0579deb,2555,4557.09,Postpaid,127.04,4G,Philadelphia,PA,165,34,7
63a3d914,1395,4792.43,Prepaid,50.83,5G,San Jose,CA,426,223,4
057b0643,2592,117.15,Prepaid,145.15,3G,San Antonio,TX,270,244,10
1dda8279,928,4440.7,Postpaid,146.07,3G,San Diego,CA,444,142,3
f8660d41,1160,4201.47,Prepaid,167.13,4G,San Diego,CA,197,130,6
fd87dbdc,3211,2938.65,Prepaid,17.65,3G,Chicago,IL,147,71,8
5b4c3f8c,994,802.17,Prepaid,82.66,4G,Phoenix,AZ,487,168,1
1290f295,2579,4512.82,Prepaid,36.62,5G,New York,NY,66,284,6
7a1a95ba,3334,4106.84,Postpaid,23.54,5G,Philadelphia,PA,130,40,2
ab63a063,869,3952.75,Prepaid,148.82,3G,San Diego,CA,438,194,3
a9ff4380,1159,257.99,Prepaid,126.68,3G,San Antonio,TX,2,245,4
4afddf26,281,3994.43,Prepaid,181.74,5G,Los Angeles,CA,480,291,8
72ab621f,87,1832.48,Prepaid,122.81,4G,Houston,TX,283,37,4
45f1953d,2706,4332.63,Postpaid,54.64,4G,San Antonio,TX,187,133,4
dabb80da,810,3844.54,Prepaid,162.97,3G,San Jose,CA,172,18,10
e5820db4,79,2565.05,Prepaid,177.43,5G,Los Angeles,CA,91,179,2
f0f9070e,1328,1710.28,Prepaid,49.9,5G,Los Angeles,CA,300,113,4
14bfc388,2945,4059.78,Prepaid,20.95,5G,New York,NY,35,67,7
2f225466,925,854.08,Postpaid,52.28,3G,Houston,TX,152,232,6
931399e2,2480,980.29,Prepaid,79.31,5G,Dallas,TX,41,168,9
377f06f7,2130,2783.79,Prepaid,80.82,4G,Los Angeles,CA,326,49,1
6ee7860d,3089,2102.74,Postpaid,42.15,5G,San Antonio,TX,197,188,1
9fcf5859,1901,1315.13,Prepaid,14.65,5G,San Antonio,TX,281,155,2
eb851674,2605,731.08,Prepaid,68.01,3G,San Antonio,TX,313,189,0
305a2233,777,3576.56,Postpaid,100.94,3G,Los Angeles,CA,416,54,2
8ae90a72,1934,707.06,Postpaid,98.11,4G,Los Angeles,CA,287,163,4
0ae1f013,2636,3599.35,Postpaid,21.52,3G,Houston,TX,242,237,4
f5d3deb0,2602,511.2,Postpaid,39.39,5G,Houston,TX,457,170,1
30b315ee,1496,168.97,Prepaid,41.15,3G,San Diego,CA,81,269,1
cccaeaeb,1674,3481.27,Prepaid,15.28,3G,Los Angeles,CA,480,292,10
c29c384c,2298,3675.56,Postpaid,124.02,3G,Los Angeles,CA,285,218,5
2c5ddd83,1140,1194.98,Postpaid,22.08,5G,Chicago,IL,288,39,5
b76025bc,1820,453.59,Postpaid,61.39,4G,Chicago,IL,85,77,0
a8a352a9,3024,2869.8,Postpaid,44.53,3G,Phoenix,AZ,274,51,0
faa48aea,1707,3480.91,Prepaid,20.78,3G,New York,NY,136,128,3
eeab5950,1862,3314.65,Prepaid,43.96,4G,Chicago,IL,78,251,4
a9ee6925,3351,2587.87,Prepaid,94.52,3G,Houston,TX,27,147,6
71f34bc0,2016,3824.21,Postpaid,19.4,3G,Los Angeles,CA,133,52,7
2dff0518,2350,3748.18,Prepaid,169.04,3G,New York,NY,479,8,7
4775f0eb,2722,2415.41,Postpaid,123.13,4G,San Antonio,TX,250,293,3
b8b7d594,776,3247.71,Postpaid,185.17,5G,New York,NY,70,106,1
996674b4,1977,1.63,Postpaid,158.28,4G,Phoenix,AZ,314,176,1
7b0770a3,1144,4641.07,Postpaid,49.07,4G,Chicago,IL,265,38,5
26338315,1636,2880.58,Postpaid,83.83,3G,New York,NY,246,284,2
8d6c935d,1599,89.55,Postpaid,89.21,5G,New York,NY,224,114,9
b3617015,1898,1171.58,Postpaid,77.33,5G,Philadelphia,PA,303,95,1
4e305284,3373,4835.9,Prepaid,81.26,3G,Los Angeles,CA,487,235,8
2f4e610e,3570,3351.32,Prepaid,68.17,4G,Houston,TX,264,122,9
fe82a732,3322,3627.48,Prepaid,174.84,4G,San Antonio,TX,104,235,10
24353895,2174,1016.08,Postpaid,46.67,3G,Phoenix,AZ,220,28,1
3d9d99f3,642,4344.24,Prepaid,139.44,4G,Houston,TX,226,272,9
856bc9b5,2756,1299.95,Prepaid,143.81,4G,Chicago,IL,357,93,1
9a8c2703,43,4473.33,Postpaid,182.98,5G,San Antonio,TX,35,127,9
510e071a,779,1464.38,Postpaid,189.09,3G,Chicago,IL,194,60,4
387e61de,791,3056.06,Prepaid,55.34,4G,New York,NY,408,270,7
9f335ee0,558,1983.61,Prepaid,108.27,5G,San Diego,CA,250,33,5
a875ec72,3138,3261.42,Postpaid,125.24,5G,San Diego,CA,270,24,1
ed35a177,798,920.24,Postpaid,179.33,3G,Dallas,TX,267,21,3
1b6d31e0,3403,3229.58,Prepaid,108.59,4G,San Antonio,TX,90,89,8
e85722c0,2334,3165.88,Postpaid,172.82,4G,Houston,TX,240,107,1
24cf3a43,688,2551.08,Postpaid,150.78,3G,Dallas,TX,430,74,8
3eed6a10,2959,4460.65,Prepaid,117.36,5G,New York,NY,269,9,3
d10b10bd,873,3382.15,Postpaid,102.03,3G,Phoenix,AZ,254,120,8
a518536e,3476,4791.83,Postpaid,27.44,3G,Dallas,TX,277,214,10
c72f66f4,3058,2078.09,Postpaid,18.78,5G,Dallas,TX,118,130,9
ae5ed9e4,1580,1898.73,Prepaid,181.34,3G,Dallas,TX,186,167,5
31996683,2734,1738.17,Postpaid,98.58,5G,Los Angeles,CA,197,185,4
06952395,1117,3105.94,Postpaid,106.29,3G,Philadelphia,PA,168,249,5
971b239e,1671,553.35,Prepaid,161.4,4G,Phoenix,AZ,444,252,8
7b27dc18,1988,143.7,Postpaid,39.14,5G,Chicago,IL,485,226,6
432d8441,2057,4910.78,Postpaid,79.8,3G,Chicago,IL,492,172,6
49ec9e43,2835,344.35,Prepaid,78.69,5G,Chicago,IL,435,51,2
f291cdb0,2137,4266.75,Postpaid,21.25,5G,San Jose,CA,191,279,10
6e613001,3387,1100.94,Prepaid,130.34,4G,New York,NY,407,93,9
7cf422ee,1943,4765.85,Postpaid,141.66,3G,Los Angeles,CA,232,224,4
7d60bc7d,1927,1385.36,Postpaid,125.56,4G,San Antonio,TX,199,46,9
c960f615,2833,215.89,Prepaid,138.39,3G,San Diego,CA,170,98,9
4f83157f,3344,3763.42,Postpaid,144.73,5G,San Diego,CA,381,185,2
7ad59013,604,1745.64,Prepaid,30.83,4G,San Diego,CA,417,291,2
38633cd2,1934,3686.93,Postpaid,103.4,5G,Dallas,TX,24,288,7
2db7369d,2172,3140.83,Postpaid,124.63,3G,San Diego,CA,88,126,5
677940d1,2765,1122.57,Prepaid,77.65,5G,New York,NY,359,232,2
ec9219e3,847,481.58,Prepaid,196.96,5G,San Diego,CA,99,235,4
8ef5651a,401,140.63,Prepaid,191.33,4G,Houston,TX,182,132,6
938986e0,1904,3154.77,Prepaid,72.4,4G,New York,NY,222,269,6
1bbf9afc,3038,1373.86,Prepaid,188.55,3G,New York,NY,192,143,5
a9fbca9e,3331,3850.12,Prepaid,160.74,4G,Phoenix,AZ,500,250,8
d1c2f914,3369,2452.23,Postpaid,198.23,5G,Chicago,IL,370,240,1
2cb22bc3,1346,4577.68,Prepaid,74.85,4G,Philadelphia,PA,489,5,1
0efa091c,925,333.79,Postpaid,94.51,4G,Philadelphia,PA,474,174,5
bc66b09f,1012,919.8,Postpaid,116.07,5G,Dallas,TX,290,270,2
8253b0ed,2460,3932.51,Postpaid,88.37,4G,Houston,TX,263,251,10
