Customer_ID,Age,Gender,Income,Service_Usage,Purchase_History,Segment
5923,56,Male,88745,91,41,High-Value
5924,60,Male,56317,59,50,High-Value
5925,48,Female,69766,81,487,Medium-Value
5926,34,Male,23078,84,387,Medium-Value
5927,50,Male,47299,95,159,High-Value
5928,49,Male,121794,26,332,Medium-Value
5929,46,Male,23543,31,399,Low-Value
5930,38,Female,142790,99,182,High-Value
5931,38,Male,114627,73,181,Medium-Value
5932,57,Female,71052,69,429,Low-Value
5933,40,Male,114483,52,166,High-Value
5934,23,Female,42064,72,232,Low-Value
5935,39,Female,92287,21,206,Low-Value
5936,67,Female,100442,16,355,High-Value
5937,55,Male,140550,51,464,Low-Value
5938,54,Female,103632,16,50,Medium-Value
5939,62,Female,34425,18,408,High-Value
5940,68,Male,71481,47,401,Medium-Value
5941,25,Female,97347,56,146,High-Value
5942,58,Male,103114,28,298,Medium-Value
5943,66,Male,92317,82,145,High-Value
5944,52,Female,142850,78,16,Low-Value
5945,68,Male,106826,56,85,Medium-Value
5946,28,Male,70530,37,216,Medium-Value
5947,41,Male,101099,16,482,High-Value
5948,66,Female,45888,85,52,Medium-Value
5949,38,Male,47491,65,36,High-Value
5950,68,Male,133101,60,107,Low-Value
5951,19,Male,52352,61,219,High-Value
5952,57,Female,135437,11,423,Medium-Value
5953,36,Male,41676,75,337,High-Value
5954,56,Female,85836,66,409,Medium-Value
5955,45,Male,57463,32,371,Medium-Value
5956,34,Female,130478,19,486,Medium-Value
5957,23,Female,68990,56,298,Medium-Value
5958,36,Female,106544,5,254,Medium-Value
5959,55,Male,83627,3,405,Low-Value
5960,45,Male,40221,28,68,Low-Value
5961,19,Male,134965,90,473,Medium-Value
5962,55,Female,114870,87,187,Low-Value
5963,54,Male,129054,94,124,Low-Value
5964,68,Male,148345,72,30,Medium-Value
5965,69,Female,105837,29,185,High-Value
5966,21,Male,92843,77,289,Medium-Value
5967,39,Male,71313,59,359,Medium-Value
5968,43,Female,49251,25,474,Medium-Value
5969,66,Female,66586,22,473,Medium-Value
5970,60,Male,119693,97,53,Medium-Value
5971,53,Female,94418,71,400,Medium-Value
5972,30,Male,73884,23,177,Medium-Value
5973,69,Male,72620,70,472,High-Value
5974,49,Male,30040,79,133,High-Value
5975,34,Male,91677,79,362,Medium-Value
5976,58,Male,65878,40,487,Medium-Value
5977,53,Female,25969,98,77,Low-Value
5978,63,Female,33162,14,350,High-Value
5979,36,Male,85435,29,60,High-Value
5980,52,Female,138504,16,455,Medium-Value
5981,63,Female,94667,93,367,Medium-Value
5982,57,Male,148658,87,465,High-Value
5983,45,Female,25037,10,311,Medium-Value
5984,18,Female,80526,47,91,High-Value
5985,59,Male,107914,4,419,High-Value
5986,35,Male,34693,12,453,High-Value
5987,65,Male,146189,42,298,Medium-Value
5988,57,Male,112162,98,325,Low-Value
5989,50,Male,79090,4,280,High-Value
5990,29,Male,22451,84,199,High-Value
5991,25,Male,85560,92,455,Low-Value
5992,41,Female,25962,92,118,Low-Value
5993,33,Male,120860,6,183,High-Value
5994,67,Female,116951,14,398,Medium-Value
5995,21,Female,109552,35,55,High-Value
5996,55,Male,36444,47,271,High-Value
5997,61,Female,60443,58,5,Medium-Value
5998,44,Female,36506,65,101,Low-Value
5999,26,Female,58384,19,388,Medium-Value
6000,64,Male,128598,57,286,Low-Value
6001,33,Female,135874,65,468,Medium-Value
6002,29,Female,117229,13,53,Low-Value
6003,48,Male,132314,8,218,High-Value
6004,41,Female,139846,18,329,High-Value
6005,31,Female,44248,35,286,Low-Value
6006,62,Female,66162,87,492,Medium-Value
6007,42,Female,62690,26,240,Medium-Value
6008,51,Female,147521,38,214,Medium-Value
6009,20,Male,89625,84,104,Medium-Value
6010,41,Female,132752,66,361,Medium-Value
6011,59,Male,88008,26,364,High-Value
6012,26,Female,80309,57,222,Low-Value
6013,43,Male,63237,25,340,Medium-Value
6014,37,Male,146967,30,348,Medium-Value
6015,57,Male,125754,82,189,High-Value
6016,27,Female,55732,7,327,Low-Value
6017,36,Female,28104,27,324,Medium-Value
6018,20,Female,103230,11,476,High-Value
6019,41,Female,110266,8,311,High-Value
6020,22,Female,54980,11,99,High-Value
6021,20,Male,149985,88,97,Medium-Value
6022,44,Male,146133,30,327,Medium-Value
6023,33,Male,94990,94,73,High-Value
6024,66,Female,59560,15,482,Medium-Value
6025,32,Female,29554,56,256,Low-Value
6026,52,Male,111049,35,231,High-Value
6027,29,Female,127007,39,170,Medium-Value
6028,58,Female,65987,24,482,Medium-Value
6029,61,Male,50985,8,333,Medium-Value
6030,43,Male,110298,43,157,High-Value
6031,64,Female,68167,42,419,High-Value
6032,51,Female,136533,84,429,High-Value
6033,40,Male,60428,41,458,Medium-Value
6034,48,Female,87238,47,222,Medium-Value
6035,67,Male,135078,26,364,High-Value
6036,37,Male,82723,52,346,Medium-Value
6037,29,Male,37038,88,99,Medium-Value
6038,40,Female,42219,22,220,Low-Value
6039,21,Male,24271,5,413,High-Value
6040,40,Male,47397,15,244,Medium-Value
6041,65,Female,94491,36,454,Low-Value
6042,65,Male,138088,63,259,Low-Value
6043,18,Female,49602,93,477,Medium-Value
6044,42,Female,74471,79,441,High-Value
6045,19,Female,82150,91,194,Low-Value
6046,47,Male,64227,49,375,Low-Value
6047,20,Male,117081,55,150,Low-Value
6048,38,Female,43116,72,494,High-Value
6049,42,Female,26674,60,367,High-Value
6050,37,Female,37469,57,498,Medium-Value
6051,66,Male,25446,29,155,Low-Value
6052,69,Female,144809,19,499,Low-Value
6053,39,Female,40760,95,22,Low-Value
6054,38,Female,21963,73,458,Medium-Value
6055,50,Male,128281,10,116,Medium-Value
6056,69,Female,96002,10,113,Medium-Value
6057,55,Male,47262,97,433,Low-Value
6058,32,Male,25177,89,211,Medium-Value
6059,63,Female,31160,57,24,Low-Value
6060,69,Female,122876,54,283,Medium-Value
6061,32,Female,27543,56,292,High-Value
6062,63,Male,127211,68,363,Low-Value
6063,42,Male,102162,69,401,High-Value
6064,38,Male,59278,87,56,Medium-Value
6065,41,Female,49607,55,266,Low-Value
6066,22,Male,105835,69,54,Medium-Value
6067,23,Female,144403,72,337,Low-Value
6068,66,Female,37221,81,108,Medium-Value
6069,60,Female,23323,1,202,Low-Value
6070,65,Male,72105,12,202,High-Value
6071,61,Male,127841,35,422,Medium-Value
6072,64,Male,96151,78,337,Medium-Value
6073,40,Female,144908,82,383,Medium-Value
6074,21,Male,86968,74,474,Medium-Value
6075,44,Male,43238,79,218,Low-Value
6076,35,Female,125959,33,243,Low-Value
6077,38,Female,83830,83,354,Low-Value
6078,45,Male,93967,98,388,Medium-Value
6079,52,Female,28330,25,178,Medium-Value
6080,39,Male,64153,16,475,High-Value
6081,57,Female,28611,8,61,Low-Value
6082,40,Female,33872,35,405,High-Value
6083,20,Male,69455,85,36,Medium-Value
6084,57,Female,54930,83,358,High-Value
6085,67,Female,92022,46,46,Medium-Value
6086,27,Female,82714,11,95,Low-Value
6087,42,Male,144906,61,327,Medium-Value
6088,69,Female,122406,44,44,Low-Value
6089,66,Female,108794,11,320,Medium-Value
6090,25,Male,68716,11,226,Low-Value
6091,28,Male,128722,22,146,Medium-Value
6092,22,Female,86704,85,472,Medium-Value
6093,62,Female,20415,91,269,Medium-Value
6094,54,Female,96441,82,13,Medium-Value
6095,62,Male,131736,62,25,High-Value
6096,55,Female,90779,48,261,High-Value
6097,46,Male,102069,94,128,High-Value
6098,22,Male,112556,63,39,Medium-Value
6099,26,Female,108444,51,157,Medium-Value
6100,65,Female,91435,45,364,Medium-Value
6101,19,Male,119142,33,185,Low-Value
6102,18,Female,124448,85,174,Low-Value
6103,57,Female,29888,60,417,Medium-Value
6104,68,Male,65299,2,472,Medium-Value
6105,47,Female,144790,13,394,High-Value
6106,28,Male,78765,66,186,Medium-Value
6107,45,Female,82714,57,281,Low-Value
6108,61,Male,147854,43,489,High-Value
6109,29,Male,35935,45,74,High-Value
6110,56,Female,93002,31,295,Medium-Value
6111,43,Male,100631,10,16,Low-Value
6112,30,Male,96729,23,188,Medium-Value
6113,25,Female,21320,86,412,Low-Value
6114,45,Female,66032,29,460,Low-Value
6115,47,Female,97763,97,172,High-Value
6116,26,Male,37907,31,186,High-Value
6117,56,Male,58002,78,32,Medium-Value
6118,48,Male,64838,74,63,Medium-Value
6119,38,Female,58912,18,499,Medium-Value
6120,64,Male,20552,11,349,High-Value
6121,51,Male,40140,47,301,High-Value
6122,48,Female,105591,3,309,High-Value
6123,69,Male,135169,2,189,Low-Value
6124,42,Female,68737,54,306,Low-Value
6125,29,Female,53367,72,411,High-Value
6126,18,Female,100634,31,26,High-Value
6127,39,Male,44061,8,387,High-Value
6128,57,Male,116590,43,346,Low-Value
6129,54,Male,100336,48,39,Low-Value
6130,64,Female,62124,2,193,High-Value
6131,18,Female,65638,22,163,Medium-Value
6132,18,Female,130728,5,53,Medium-Value
6133,59,Male,111115,7,475,Medium-Value
6134,59,Male,21982,20,174,Medium-Value
6135,38,Male,136322,92,196,Medium-Value
6136,32,Male,126134,77,211,Low-Value
6137,34,Male,55765,2,278,High-Value
6138,39,Female,102606,32,188,Low-Value
6139,55,Male,116422,90,390,Medium-Value
6140,52,Female,129910,3,308,Medium-Value
6141,62,Female,74681,41,457,Low-Value
6142,33,Male,83232,42,331,Low-Value
6143,25,Female,82349,77,214,Low-Value
6144,64,Male,120063,85,495,Low-Value
6145,34,Male,83474,45,329,Low-Value
6146,34,Female,125327,87,29,Medium-Value
6147,43,Male,49513,71,171,Low-Value
6148,30,Male,42592,17,122,Low-Value
6149,34,Female,132196,92,458,Medium-Value
6150,55,Female,43618,47,418,Medium-Value
6151,34,Female,71632,94,159,Low-Value
6152,65,Female,35409,69,86,Low-Value
6153,31,Female,29529,24,302,Medium-Value
6154,62,Female,142164,71,4,Low-Value
6155,23,Male,44154,34,2,Low-Value
6156,52,Male,52882,50,133,High-Value
6157,63,Male,64917,42,302,Low-Value
6158,31,Female,102488,33,79,High-Value
6159,64,Male,35701,27,147,High-Value
6160,25,Female,95281,78,166,Medium-Value
6161,32,Male,109871,59,315,Low-Value
6162,44,Female,88225,19,463,High-Value
6163,30,Male,139278,76,238,Low-Value
6164,66,Female,72492,3,328,Medium-Value
6165,48,Female,22988,71,276,Low-Value
6166,52,Female,55919,99,204,Low-Value
6167,23,Female,130023,25,452,Low-Value
6168,22,Male,68426,15,53,Low-Value
6169,39,Male,72167,83,486,Low-Value
6170,66,Female,29013,60,107,High-Value
6171,40,Female,59113,83,55,Medium-Value
6172,42,Female,23574,23,246,High-Value
6173,51,Male,118016,11,423,Low-Value
6174,43,Female,27838,59,377,High-Value
6175,64,Female,113899,85,164,High-Value
6176,22,Male,51368,34,442,Low-Value
6177,43,Female,52228,7,15,Low-Value
6178,37,Female,136296,44,1,Low-Value
6179,23,Male,69711,91,351,High-Value
6180,23,Female,66097,64,137,Medium-Value
6181,67,Female,75773,23,151,High-Value
6182,35,Male,48639,58,180,High-Value
6183,21,Female,34823,20,410,High-Value
6184,34,Male,43510,27,232,Medium-Value
6185,31,Female,149802,60,492,High-Value
6186,31,Female,58333,8,487,Medium-Value
6187,30,Female,24435,67,188,Medium-Value
6188,24,Female,58418,2,18,High-Value
6189,61,Female,77955,22,225,Low-Value
6190,32,Male,79507,70,105,Low-Value
6191,36,Female,71033,36,487,Low-Value
6192,60,Female,106089,24,206,Medium-Value
6193,64,Male,138551,12,186,Low-Value
6194,61,Male,92972,81,65,Low-Value
6195,52,Female,122012,22,333,Medium-Value
6196,34,Male,67219,83,372,Medium-Value
6197,52,Female,54477,73,207,High-Value
6198,36,Male,109780,76,229,Low-Value
6199,37,Male,62721,96,69,Medium-Value
6200,53,Female,87228,95,142,Low-Value
6201,52,Male,35523,81,206,Medium-Value
6202,49,Female,52326,23,174,Low-Value
6203,65,Male,132626,74,197,Low-Value
6204,61,Male,62205,63,331,Low-Value
6205,57,Male,20125,30,416,Medium-Value
6206,41,Female,131248,19,307,High-Value
6207,34,Female,86735,26,197,Low-Value
6208,24,Male,124396,90,228,Low-Value
6209,60,Female,36375,11,271,High-Value
6210,67,Female,22711,20,437,Low-Value
6211,18,Female,52437,56,199,Medium-Value
6212,52,Male,48022,45,325,High-Value
6213,49,Female,29182,68,478,Medium-Value
6214,53,Male,113177,47,15,Low-Value
6215,30,Male,115066,76,286,Medium-Value
6216,23,Male,144401,89,334,Low-Value
6217,31,Male,108148,58,408,High-Value
6218,54,Male,91531,10,216,Low-Value
6219,65,Female,60950,22,35,Low-Value
6220,32,Female,123806,71,69,Medium-Value
6221,64,Male,32920,24,396,Medium-Value
6222,21,Female,42144,66,212,Medium-Value
6223,57,Female,140270,96,46,Low-Value
6224,33,Female,104418,85,382,High-Value
6225,45,Female,22565,61,453,Medium-Value
6226,33,Female,108909,7,248,High-Value
6227,21,Female,73942,72,420,Medium-Value
6228,62,Female,129093,38,85,Medium-Value
6229,43,Male,90560,21,48,Low-Value
6230,45,Male,44691,8,231,Medium-Value
6231,49,Male,53799,89,67,Medium-Value
6232,62,Female,86777,28,477,Low-Value
6233,19,Female,54510,92,438,Medium-Value
6234,48,Male,124013,54,89,Medium-Value
6235,20,Female,107919,31,219,Low-Value
6236,25,Female,133043,89,420,Medium-Value
6237,41,Male,97366,41,52,High-Value
6238,32,Male,48975,37,22,Medium-Value
6239,60,Male,73242,38,422,Medium-Value
6240,48,Female,66546,51,99,High-Value
6241,26,Female,112087,76,446,Low-Value
6242,56,Female,126464,37,449,Medium-Value
6243,62,Male,43267,31,131,Low-Value
6244,19,Male,97911,62,88,High-Value
6245,25,Female,107049,18,136,Low-Value
6246,24,Male,89939,90,496,Low-Value
6247,61,Male,141265,6,374,Low-Value
6248,68,Female,24897,9,39,Medium-Value
6249,56,Male,20163,11,18,Medium-Value
6250,59,Male,121614,95,105,Medium-Value
6251,33,Male,72540,2,387,Low-Value
6252,52,Female,102915,29,146,Low-Value
6253,47,Female,133295,51,336,High-Value
6254,27,Male,50030,69,224,Low-Value
6255,55,Female,75313,23,117,Low-Value
6256,35,Female,148070,7,1,Medium-Value
6257,67,Female,49870,56,117,High-Value
6258,22,Male,136565,77,384,Low-Value
6259,46,Female,144703,62,26,Medium-Value
6260,56,Male,49482,74,436,Low-Value
6261,51,Male,51058,80,496,Low-Value
6262,60,Female,77255,15,12,High-Value
6263,62,Male,112407,53,294,Medium-Value
6264,40,Female,137952,43,341,Medium-Value
6265,22,Female,84930,83,169,Low-Value
6266,47,Male,70500,85,53,High-Value
6267,23,Male,149329,35,269,High-Value
6268,63,Female,46379,79,248,Low-Value
6269,61,Female,87787,14,128,High-Value
6270,21,Female,129396,93,76,Medium-Value
6271,46,Female,43674,69,269,Medium-Value
6272,40,Male,144473,49,146,Medium-Value
6273,23,Male,142706,18,403,Medium-Value
6274,49,Male,26590,51,403,Medium-Value
6275,59,Female,51432,1,499,Low-Value
6276,35,Male,60426,27,454,High-Value
6277,32,Male,69584,64,48,Medium-Value
6278,57,Male,107663,60,199,Medium-Value
6279,49,Male,58015,91,71,Medium-Value
6280,26,Female,93251,89,412,Medium-Value
6281,54,Male,89353,41,92,High-Value
6282,27,Male,115029,21,403,Low-Value
6283,37,Male,102990,14,464,Medium-Value
6284,23,Male,24600,20,209,Medium-Value
6285,65,Female,44690,92,342,Medium-Value
6286,20,Female,144319,85,339,High-Value
6287,59,Male,128286,87,48,High-Value
6288,28,Female,53762,11,29,High-Value
6289,60,Female,139006,66,176,High-Value
6290,34,Female,57499,84,19,High-Value
6291,49,Female,107988,24,495,Medium-Value
6292,21,Male,27670,89,355,Medium-Value
6293,21,Female,106687,37,47,Medium-Value
6294,34,Female,37341,86,345,High-Value
6295,58,Male,115140,24,60,Low-Value
6296,36,Male,93823,15,176,Low-Value
6297,22,Male,104074,12,255,Low-Value
6298,49,Male,37015,95,404,Medium-Value
6299,39,Female,130180,64,229,Medium-Value
6300,23,Male,85126,31,147,High-Value
6301,52,Female,144581,53,298,Low-Value
6302,39,Female,75197,94,333,High-Value
6303,18,Male,69849,84,239,Medium-Value
6304,37,Male,134719,72,332,Medium-Value
6305,39,Female,35852,44,433,Medium-Value
6306,65,Female,75361,30,399,Medium-Value
6307,28,Male,131794,35,188,High-Value
6308,30,Male,41258,21,324,Medium-Value
6309,59,Male,123866,63,335,Low-Value
6310,20,Female,82355,92,209,Low-Value
6311,26,Female,61508,17,411,Medium-Value
6312,29,Male,87784,12,75,Medium-Value
6313,40,Female,144773,18,183,High-Value
6314,31,Male,91728,92,87,High-Value
6315,50,Female,47410,60,271,High-Value
6316,35,Female,149974,67,180,Medium-Value
6317,66,Male,29895,15,415,Low-Value
6318,58,Male,91942,16,245,Medium-Value
6319,26,Male,53924,22,346,High-Value
6320,40,Female,132622,95,7,Medium-Value
6321,27,Female,148809,63,269,High-Value
6322,36,Male,126839,31,438,Low-Value
6323,64,Female,90831,1,13,High-Value
6324,22,Male,32264,75,404,Medium-Value
6325,64,Female,48038,6,226,Medium-Value
6326,69,Male,124458,87,266,High-Value
6327,40,Female,136936,9,242,High-Value
6328,47,Female,29136,52,380,Medium-Value
6329,42,Female,33213,80,180,High-Value
6330,45,Female,97608,62,421,Medium-Value
6331,51,Male,128546,58,180,Low-Value
6332,62,Female,121589,19,126,Medium-Value
6333,65,Male,47431,13,499,Medium-Value
6334,64,Male,62290,32,283,Low-Value
6335,42,Male,87539,9,418,Medium-Value
6336,27,Male,105535,49,356,Low-Value
6337,31,Female,116815,37,190,High-Value
6338,59,Male,62747,31,16,Low-Value
6339,63,Female,95974,31,315,Medium-Value
6340,47,Female,99763,59,21,Low-Value
6341,58,Female,89208,55,16,High-Value
6342,42,Female,149132,19,465,High-Value
6343,31,Male,92994,63,463,High-Value
6344,52,Female,104075,2,269,Low-Value
6345,69,Male,89015,45,33,Medium-Value
6346,65,Female,34887,96,182,Low-Value
6347,51,Female,145900,43,69,High-Value
6348,27,Male,20051,98,411,High-Value
6349,52,Female,87695,1,52,High-Value
6350,28,Female,89926,85,65,Medium-Value
6351,28,Female,105571,61,300,Low-Value
6352,38,Female,142044,3,414,Medium-Value
6353,38,Female,48491,91,407,Low-Value
6354,39,Male,36080,44,335,High-Value
6355,62,Female,54880,7,228,Medium-Value
6356,24,Female,79965,33,467,Low-Value
6357,34,Male,131056,9,222,High-Value
6358,19,Female,67361,30,272,High-Value
6359,29,Male,107685,18,439,Medium-Value
6360,59,Female,100875,56,18,High-Value
6361,35,Female,114841,90,218,Low-Value
6362,28,Male,86890,84,273,Low-Value
6363,33,Female,91156,31,459,Low-Value
6364,66,Female,89290,72,308,Low-Value
6365,68,Male,36593,63,173,High-Value
6366,35,Male,36167,87,56,High-Value
6367,52,Female,140920,50,349,Low-Value
6368,43,Male,142534,89,438,Medium-Value
6369,33,Female,108091,1,9,Medium-Value
6370,23,Male,53005,82,497,Low-Value
6371,61,Female,126831,19,401,Medium-Value
6372,60,Male,149086,64,283,High-Value
6373,64,Male,85471,53,293,Low-Value
6374,64,Male,146718,6,22,Medium-Value
6375,65,Male,126379,17,72,Low-Value
6376,59,Male,70728,46,451,Medium-Value
6377,29,Male,28691,72,422,High-Value
6378,30,Male,29756,73,355,High-Value
6379,21,Male,143670,55,480,Low-Value
6380,56,Male,56308,91,328,Medium-Value
6381,19,Female,84079,6,172,Medium-Value
6382,43,Male,85524,70,123,Medium-Value
6383,44,Female,80466,68,91,Medium-Value
6384,44,Male,29327,86,224,High-Value
6385,32,Female,48520,40,292,Medium-Value
6386,25,Female,63308,91,354,High-Value
6387,24,Male,125561,66,252,Medium-Value
6388,64,Male,114436,9,409,Medium-Value
6389,63,Female,36533,11,479,High-Value
6390,57,Female,148754,20,298,Medium-Value
6391,29,Male,117417,43,367,Medium-Value
6392,30,Male,113318,58,256,High-Value
6393,60,Male,64488,78,13,Low-Value
6394,34,Female,87160,26,440,High-Value
6395,34,Male,60429,38,335,Medium-Value
6396,53,Male,71726,94,118,High-Value
6397,38,Male,106348,36,435,Low-Value
6398,25,Male,93065,99,178,Low-Value
6399,22,Male,40653,55,461,Medium-Value
6400,43,Female,76921,6,308,Low-Value
6401,33,Female,113396,3,161,High-Value
6402,53,Male,33654,65,95,High-Value
6403,45,Male,22108,64,409,Medium-Value
6404,46,Female,89483,58,368,Medium-Value
6405,64,Male,27899,58,314,Medium-Value
6406,29,Female,33372,18,168,Medium-Value
6407,54,Male,57682,23,87,Medium-Value
6408,47,Female,115909,96,422,Low-Value
6409,40,Female,124971,29,3,High-Value
6410,33,Male,87799,23,372,High-Value
6411,31,Female,111724,36,16,Medium-Value
6412,27,Male,56583,70,130,Medium-Value
6413,24,Female,49295,81,23,High-Value
6414,62,Male,86113,82,98,High-Value
6415,69,Male,100565,95,158,Medium-Value
6416,54,Male,69574,6,239,High-Value
6417,46,Female,121067,34,10,Low-Value
6418,20,Male,84934,44,321,High-Value
6419,32,Male,50066,44,22,High-Value
6420,53,Male,103149,27,308,Medium-Value
6421,64,Female,133949,52,367,Low-Value
6422,63,Male,105096,42,184,Medium-Value
6423,69,Female,28945,25,417,Medium-Value
6424,36,Female,49418,74,217,High-Value
6425,30,Female,102607,39,214,Medium-Value
6426,59,Male,69874,39,336,High-Value
6427,38,Male,132158,12,158,Medium-Value
